site_id,site_number,name,habitat_type,plant_id,treatment_id,plant_tag,height,D1,D2,D3,D4,plant_dry_mass,month,field_personnel
SG,1,Stan's Compound Garden,Urban,3,B,SG03B,60,38,23,20,29,98.73,January,CB
SG,1,Stan's Compound Garden,Urban,4,B,SG04B,76,38,49,34,35,179.13,January,CB
SG,1,Stan's Compound Garden,Urban,5,R,SG05R,81,21,12,13,14,72.33,January,CB
SG,1,Stan's Compound Garden,Urban,6,P,SG06P,81,57,36,58,28,219.81,January,CB
SG,1,Stan's Compound Garden,Urban,7,G,SG07G,58,70,15,40,21,127.21,January,CB
SG,1,Stan's Compound Garden,Urban,8,O,SG08O,50,75,68,14,27,138.4,January,CB
SG,1,Stan's Compound Garden,Urban,9,P,SG09P,82,32,24,29,27,138.16,January,CB
SG,1,Stan's Compound Garden,Urban,10,P,SG10P,91,35,30,25,26,159.17,January,CB
SG,1,Stan's Compound Garden,Urban,11,R,SG11R,69,36,11,10,10,68.74,January,CB
SG,1,Stan's Compound Garden,Urban,12,Y,SG12Y,53,42,27,24,36,102.34,January,CB
SG,1,Stan's Compound Garden,Urban,13,R,SG13R,54,28,26,20,19,74.78,January,CB
SG,1,Stan's Compound Garden,Urban,14,G,SG14G,59,64,31,31,18,127.64,January,CB
SG,1,Stan's Compound Garden,Urban,15,G,SG15G,54,40,32,33,20,101.02,January,CB
SG,1,Stan's Compound Garden,Urban,16,G,SG16G,60,69,17,35,20,127.09,January,CB
SG,1,Stan's Compound Garden,Urban,17,O,SG17O,84,39,21,29,14,130.03,January,CB
SG,1,Stan's Compound Garden,Urban,18,B,SG18B,83,52,32,36,47,209.98,January,CB
SG,1,Stan's Compound Garden,Urban,19,P,SG19P,61,60,35,68,33,180.67,January,CB
SG,1,Stan's Compound Garden,Urban,20,P,SG20P,46,57,5,27,26,78.84,January,CB
SG,1,Stan's Compound Garden,Urban,21,G,SG21G,80,103,15,29,52,241.74,January,CB
SG,1,Stan's Compound Garden,Urban,22,R,SG22R,75,49,41,24,33,166.37,January,CB
SG,1,Stan's Compound Garden,Urban,23,O,SG23O,76,78,29,28,20,177.96,January,CB
SG,1,Stan's Compound Garden,Urban,24,O,SG24O,57,82,13,42,18,132.82,January,CB
SG,1,Stan's Compound Garden,Urban,25,Y,SG25Y,76,34,5,13,12,72.39,January,CB
SG,1,Stan's Compound Garden,Urban,26,P,SG26P,87,43,15,21,18,126.77,January,CB
SG,1,Stan's Compound Garden,Urban,27,Y,SG27Y,60,27,29,22,17,85.06,January,CB
SG,1,Stan's Compound Garden,Urban,28,R,SG28R,84,32,36,32,29,163.47,January,CB
SG,1,Stan's Compound Garden,Urban,29,Y,SG29Y,82,37,24,22,20,126.88,January,CB
SG,1,Stan's Compound Garden,Urban,30,B,SG30B,94,35,15,23,14,122.78,January,CB
SG,1,Stan's Compound Garden,Urban,31,O,SG31O,72,43,15,23,15,103.48,January,CB
SG,1,Stan's Compound Garden,Urban,32,B,SG32B,63,40,28,27,32,120.08,January,CB
SG,1,Stan's Compound Garden,Urban,33,B,SG33B,79,32,39,22,28,143.9,January,CB
SG,1,Stan's Compound Garden,Urban,34,Y,SG34Y,51,50,21,45,47,124.85,January,CB
SG,1,Stan's Compound Garden,Urban,35,G,SG35G,65,65,44,47,30,182.73,January,CB
SG,1,Stan's Compound Garden,Urban,36,Y,SG36Y,90,50,44,44,58,268.32,January,CB
SG,1,Stan's Compound Garden,Urban,37,O,SG37O,70,54,20,12,5,95.23,January,CB
SG,1,Stan's Compound Garden,Urban,38,R,SG38R,91,27,19,34,39,163.36,January,CB
SG,1,Stan's Compound Garden,Urban,39,P,SG39P,84,44,20,23,45,167.34,January,CB
SG,1,Stan's Compound Garden,Urban,40,G,SG40G,74,53,54,32,17,174.34,January,CB
SG,1,Stan's Compound Garden,Urban,41,R,SG41R,70,59,44,34,55,203.49,January,CB
SG,1,Stan's Compound Garden,Urban,42,R,SG42R,46,26,8,25,28,59.36,January,CB
SG,1,Stan's Compound Garden,Urban,43,G,SG43G,76,70,19,26,20,154.64,January,CB
SG,1,Stan's Compound Garden,Urban,44,R,SG44R,68,28,28,20,30,107.99,January,CB
SG,1,Stan's Compound Garden,Urban,45,B,SG45B,54,32,19,18,22,73.14,January,CB
SG,1,Stan's Compound Garden,Urban,46,B,SG46B,78,40,31,31,16,138.47,January,CB
SG,1,Stan's Compound Garden,Urban,47,G,SG47G,80,60,9,29,34,159.24,January,CB
SG,1,Stan's Compound Garden,Urban,48,P,SG48P,101,60,45,19,32,239.2,January,CB
SG,1,Stan's Compound Garden,Urban,49,Y,SG49Y,63,49,27,26,22,117.2,January,CB
SG,1,Stan's Compound Garden,Urban,50,Y,SG50Y,71,51,38,25,47,172.6,January,CB
SG,1,Stan's Compound Garden,Urban,51,R,SG51R,93,48,13,24,12,135.67,January,CB
SG,1,Stan's Compound Garden,Urban,52,G,SG52G,78,30,12,22,31,111.07,January,CB
SG,1,Stan's Compound Garden,Urban,53,B,SG53B,111,73,44,57,21,330.38,January,CB
SG,1,Stan's Compound Garden,Urban,54,Y,SG54Y,95,43,22,19,31,164.83,January,CB
SG,1,Stan's Compound Garden,Urban,55,O,SG55O,47,64,28,68,26,131.4,January,CB
SG,1,Stan's Compound Garden,Urban,56,O,SG56O,38,34,50,47,21,86.21,January,CB
SG,1,Stan's Compound Garden,Urban,57,B,SG57B,76,68,51,49,32,230.62,January,CB
SG,1,Stan's Compound Garden,Urban,58,P,SG58P,84,119,81,47,102,449.77,January,CB
SG,1,Stan's Compound Garden,Urban,59,Y,SG59Y,88,50,29,26,31,180.85,January,CB
SG,1,Stan's Compound Garden,Urban,60,O,SG60O,94,81,23,40,39,261.54,January,CB
SG,1,Stan's Compound Garden,Urban,1,P,SG01P,77,86,12,10,34,164.97,February,MK
SG,1,Stan's Compound Garden,Urban,2,O,SG02O,81,57,39,34,37,204.83,February,MK
SG,1,Stan's Compound Garden,Urban,3,B,SG03B,82,47,47,36,51,225.1,February,MK
SG,1,Stan's Compound Garden,Urban,4,B,SG04B,92,45,50,47,38,251.62,February,MK
SG,1,Stan's Compound Garden,Urban,5,R,SG05R,86,27,16,30,14,112.17,February,MK
SG,1,Stan's Compound Garden,Urban,6,P,SG06P,83,30,54,22,25,164.04,February,MK
SG,1,Stan's Compound Garden,Urban,7,G,SG07G,65,76,20,47,34,173.74,February,MK
SG,1,Stan's Compound Garden,Urban,8,O,SG08O,67,40,30,59,67,198.75,February,MK
SG,1,Stan's Compound Garden,Urban,9,P,SG09P,80,37,61,38,32,203.49,February,MK
SG,1,Stan's Compound Garden,Urban,10,P,SG10P,84,56,19,36,20,166.05,February,MK
SG,1,Stan's Compound Garden,Urban,11,R,SG11R,75,35,27,26,24,126.17,February,MK
SG,1,Stan's Compound Garden,Urban,12,Y,SG12Y,70,47,32,38,33,158.32,February,MK
SG,1,Stan's Compound Garden,Urban,13,R,SG13R,51,17,15,20,27,59.77,February,MK
SG,1,Stan's Compound Garden,Urban,14,G,SG14G,93,40,40,29,18,178.44,February,MK
SG,1,Stan's Compound Garden,Urban,15,G,SG15G,45,42,33,32,34,94.85,February,MK
SG,1,Stan's Compound Garden,Urban,16,G,SG16G,52,17,24,20,22,64.1,February,MK
SG,1,Stan's Compound Garden,Urban,17,O,SG17O,91,24,27,20,26,132.7,February,MK
SG,1,Stan's Compound Garden,Urban,18,B,SG18B,99,67,44,48,41,301.76,February,MK
SG,1,Stan's Compound Garden,Urban,19,P,SG19P,64,64,44,46,50,197.58,February,MK
SG,1,Stan's Compound Garden,Urban,20,P,SG20P,64,70,1,35,1,102.51,February,MK
SG,1,Stan's Compound Garden,Urban,21,G,SG21G,78,70,12,36,31,175.54,February,MK
SG,1,Stan's Compound Garden,Urban,22,R,SG22R,80,47,54,37,42,218.28,February,MK
SG,1,Stan's Compound Garden,Urban,23,O,SG23O,75,57,17,52,30,176.73,February,MK
SG,1,Stan's Compound Garden,Urban,24,O,SG24O,72,90,6,23,13,143.06,February,MK
SG,1,Stan's Compound Garden,Urban,25,Y,SG25Y,85,27,20,17,10,94.02,February,MK
SG,1,Stan's Compound Garden,Urban,26,P,SG26P,90,12,41,12,29,127.09,February,MK
SG,1,Stan's Compound Garden,Urban,27,Y,SG27Y,70,29,28,22,20,103.76,February,MK
SG,1,Stan's Compound Garden,Urban,28,R,SG28R,94,42,34,36,32,204.97,February,MK
SG,1,Stan's Compound Garden,Urban,29,Y,SG29Y,76,32,23,29,26,125.56,February,MK
SG,1,Stan's Compound Garden,Urban,30,B,SG30B,104,31,27,20,25,161.57,February,MK
SG,1,Stan's Compound Garden,Urban,31,O,SG31O,82,43,16,10,21,110.61,February,MK
SG,1,Stan's Compound Garden,Urban,32,B,SG32B,71,38,10,31,27,112.84,February,MK
SG,1,Stan's Compound Garden,Urban,33,B,SG33B,81,34,29,29,27,145.12,February,MK
SG,1,Stan's Compound Garden,Urban,34,Y,SG34Y,64,39,37,23,40,133.76,February,MK
SG,1,Stan's Compound Garden,Urban,35,G,SG35G,77,51,45,39,22,182.71,February,MK
SG,1,Stan's Compound Garden,Urban,36,Y,SG36Y,90,59,34,45,40,243.28,February,MK
SG,1,Stan's Compound Garden,Urban,37,O,SG37O,63,55,29,44,36,155.74,February,MK
SG,1,Stan's Compound Garden,Urban,38,R,SG38R,93,37,35,18,29,167.01,February,MK
SG,1,Stan's Compound Garden,Urban,39,P,SG39P,98,42,23,47,37,221.4,February,MK
SG,1,Stan's Compound Garden,Urban,40,G,SG40G,92,71,29,19,41,223.22,February,MK
SG,1,Stan's Compound Garden,Urban,41,R,SG41R,71,55,33,42,29,170.42,February,MK
SG,1,Stan's Compound Garden,Urban,42,R,SG42R,55,33,28,70,20,124.72,February,MK
SG,1,Stan's Compound Garden,Urban,43,G,SG43G,95,76,25,38,49,271.72,February,MK
SG,1,Stan's Compound Garden,Urban,44,R,SG44R,88,34,37,32,32,179.5,February,MK
SG,1,Stan's Compound Garden,Urban,45,B,SG45B,60,29,15,19,19,73.23,February,MK
SG,1,Stan's Compound Garden,Urban,46,B,SG46B,89,38,37,21,43,187.05,February,MK
SG,1,Stan's Compound Garden,Urban,47,G,SG47G,87,63,19,42,27,198.83,February,MK
SG,1,Stan's Compound Garden,Urban,48,P,SG48P,124,80,44,39,39,383.27,February,MK
SG,1,Stan's Compound Garden,Urban,49,Y,SG49Y,97,52,29,45,30,229.57,February,MK
SG,1,Stan's Compound Garden,Urban,50,Y,SG50Y,85,59,50,26,53,242.66,February,MK
SG,1,Stan's Compound Garden,Urban,51,R,SG51R,100,43,20,30,27,181.34,February,MK
SG,1,Stan's Compound Garden,Urban,52,G,SG52G,82,34,30,18,23,129.38,February,MK
SG,1,Stan's Compound Garden,Urban,53,B,SG53B,123,75,50,76,49,472.15,February,MK
SG,1,Stan's Compound Garden,Urban,54,Y,SG54Y,90,49,38,42,36,225.22,February,MK
SG,1,Stan's Compound Garden,Urban,55,O,SG55O,64,70,29,60,46,198.57,February,MK
SG,1,Stan's Compound Garden,Urban,56,O,SG56O,63,65,65,42,42,204.14,February,MK
SG,1,Stan's Compound Garden,Urban,57,B,SG57B,84,61,30,67,50,265.72,February,MK
SG,1,Stan's Compound Garden,Urban,58,P,SG58P,81,107,69,93,87,442.28,February,MK
SG,1,Stan's Compound Garden,Urban,59,Y,SG59Y,99,55,10,49,42,234.39,February,MK
SG,1,Stan's Compound Garden,Urban,60,O,SG60O,106,84,23,70,43,356.4,February,MK
SG,1,Stan's Compound Garden,Urban,1,P,SG01P,78,80,41,48,24,228.37,March,MK
SG,1,Stan's Compound Garden,Urban,2,O,SG02O,77,44,43,46,44,206.4,March,MK
SG,1,Stan's Compound Garden,Urban,3,B,SG03B,59,34,23,27,39,108.74,March,MK
SG,1,Stan's Compound Garden,Urban,4,B,SG04B,102,50,52,39,44,287.36,March,MK
SG,1,Stan's Compound Garden,Urban,5,R,SG05R,84,26,24,19,29,123.61,March,MK
SG,1,Stan's Compound Garden,Urban,6,P,SG06P,57,66,45,37,36,158.13,March,MK
SG,1,Stan's Compound Garden,Urban,7,G,SG07G,87,78,32,49,44,268.64,March,MK
SG,1,Stan's Compound Garden,Urban,8,O,SG08O,82,62,37,51,55,255.48,March,MK
SG,1,Stan's Compound Garden,Urban,9,P,SG09P,63,45,24,41,25,127.78,March,MK
SG,1,Stan's Compound Garden,Urban,10,P,SG10P,87,66,22,49,30,220.27,March,MK
SG,1,Stan's Compound Garden,Urban,11,R,SG11R,65,36,19,16,8,76.49,March,MK
SG,1,Stan's Compound Garden,Urban,12,Y,SG12Y,88,45,32,46,41,218.78,March,MK
SG,1,Stan's Compound Garden,Urban,13,R,SG13R,53,30,27,22,26,83.01,March,MK
SG,1,Stan's Compound Garden,Urban,14,G,SG14G,120,54,39,44,31,307.34,March,MK
SG,1,Stan's Compound Garden,Urban,15,G,SG15G,72,46,65,44,44,217.17,March,MK
SG,1,Stan's Compound Garden,Urban,16,G,SG16G,69,83,35,32,34,192.04,March,MK
SG,1,Stan's Compound Garden,Urban,17,O,SG17O,92,37,26,39,27,179.31,March,MK
SG,1,Stan's Compound Garden,Urban,18,B,SG18B,109,52,55,54,62,371.74,March,MK
SG,1,Stan's Compound Garden,Urban,19,P,SG19P,55,56,38,58,50,167.67,March,MK
SG,1,Stan's Compound Garden,Urban,20,P,SG20P,80,34,29,40,35,166.6,March,MK
SG,1,Stan's Compound Garden,Urban,21,G,SG21G,80,83,43,29,67,270.17,March,MK
SG,1,Stan's Compound Garden,Urban,22,R,SG22R,79,42,56,48,43,226.47,March,MK
SG,1,Stan's Compound Garden,Urban,23,O,SG23O,82,57,14,45,27,177.13,March,MK
SG,1,Stan's Compound Garden,Urban,24,O,SG24O,96,98,26,46,29,290.98,March,MK
SG,1,Stan's Compound Garden,Urban,25,Y,SG25Y,95,35,18,36,17,151.73,March,MK
SG,1,Stan's Compound Garden,Urban,26,P,SG26P,85,34,46,22,26,164.14,March,MK
SG,1,Stan's Compound Garden,Urban,27,Y,SG27Y,74,30,32,29,33,138.04,March,MK
SG,1,Stan's Compound Garden,Urban,28,R,SG28R,113,32,34,33,35,229.73,March,MK
SG,1,Stan's Compound Garden,Urban,29,Y,SG29Y,79,28,28,20,35,131.81,March,MK
SG,1,Stan's Compound Garden,Urban,30,B,SG30B,117,34,30,27,30,214.54,March,MK
SG,1,Stan's Compound Garden,Urban,31,O,SG31O,76,59,34,55,30,204.85,March,MK
SG,1,Stan's Compound Garden,Urban,32,B,SG32B,77,42,25,32,25,143.73,March,MK
SG,1,Stan's Compound Garden,Urban,33,B,SG33B,95,34,26,29,34,176.5,March,MK
SG,1,Stan's Compound Garden,Urban,34,Y,SG34Y,71,58,44,38,55,209.73,March,MK
SG,1,Stan's Compound Garden,Urban,35,G,SG35G,79,44,49,44,62,238.66,March,MK
SG,1,Stan's Compound Garden,Urban,36,Y,SG36Y,106,56,34,56,39,298.82,March,MK
SG,1,Stan's Compound Garden,Urban,37,O,SG37O,86,84,29,70,38,289.46,March,MK
SG,1,Stan's Compound Garden,Urban,38,R,SG38R,103,40,42,32,40,240.84,March,MK
SG,1,Stan's Compound Garden,Urban,39,P,SG39P,102,42,51,40,42,271.57,March,MK
SG,1,Stan's Compound Garden,Urban,40,G,SG40G,94,76,41,68,86,389.9,March,MK
SG,1,Stan's Compound Garden,Urban,41,R,SG41R,74,61,39,41,45,208.48,March,MK
SG,1,Stan's Compound Garden,Urban,42,R,SG42R,54,34,22,26,28,88.7,March,MK
SG,1,Stan's Compound Garden,Urban,43,G,SG43G,61,114,48,70,45,256.83,March,MK
SG,1,Stan's Compound Garden,Urban,44,R,SG44R,95,41,38,39,42,230.62,March,MK
SG,1,Stan's Compound Garden,Urban,45,B,SG45B,59,35,21,26,22,91.68,March,MK
SG,1,Stan's Compound Garden,Urban,46,B,SG46B,93,44,32,32,43,212.78,March,MK
SG,1,Stan's Compound Garden,Urban,47,G,SG47G,80,69,25,54,74,270.17,March,MK
SG,1,Stan's Compound Garden,Urban,48,P,SG48P,136,89,36,75,74,574.03,March,MK
SG,1,Stan's Compound Garden,Urban,49,Y,SG49Y,101,44,51,32,46,265.74,March,MK
SG,1,Stan's Compound Garden,Urban,50,Y,SG50Y,90,59,52,47,54,290.61,March,MK
SG,1,Stan's Compound Garden,Urban,51,R,SG51R,100,52,16,37,31,205.96,March,MK
SG,1,Stan's Compound Garden,Urban,52,G,SG52G,80,26,37,28,29,144.53,March,MK
SG,1,Stan's Compound Garden,Urban,53,B,SG53B,109,84,57,67,56,441.35,March,MK
SG,1,Stan's Compound Garden,Urban,54,Y,SG54Y,83,47,40,42,41,213.81,March,MK
SG,1,Stan's Compound Garden,Urban,55,O,SG55O,70,65,80,44,59,263.99,March,MK
SG,1,Stan's Compound Garden,Urban,56,O,SG56O,59,62,17,28,35,125.84,March,MK
SG,1,Stan's Compound Garden,Urban,57,B,SG57B,85,61,47,55,42,264.99,March,MK
SG,1,Stan's Compound Garden,Urban,58,P,SG58P,111,98,63,82,72,538.04,March,MK
SG,1,Stan's Compound Garden,Urban,59,Y,SG59Y,108,54,26,42,48,279.46,March,MK
SG,1,Stan's Compound Garden,Urban,60,O,SG60O,117,84,48,44,65,432.32,March,MK
SG,1,Stan's Compound Garden,Urban,1,P,SG01P,84,51,79,45,43,278.72,April,MK
SG,1,Stan's Compound Garden,Urban,2,O,SG02O,92,63,20,35,47,230.31,April,MK
SG,1,Stan's Compound Garden,Urban,3,B,SG03B,70,38,22,36,33,135.8,April,MK
SG,1,Stan's Compound Garden,Urban,4,B,SG04B,103,33,62,59,42,307.78,April,MK
SG,1,Stan's Compound Garden,Urban,5,R,SG05R,87,29,19,15,28,118.8,April,MK
SG,1,Stan's Compound Garden,Urban,6,P,SG06P,91,65,29,33,32,219.35,April,MK
SG,1,Stan's Compound Garden,Urban,7,G,SG07G,95,59,28,42,37,239.42,April,MK
SG,1,Stan's Compound Garden,Urban,8,O,SG08O,80,54,28,45,35,196.11,April,MK
SG,1,Stan's Compound Garden,Urban,9,P,SG09P,67,81,52,35,30,200.82,April,MK
SG,1,Stan's Compound Garden,Urban,10,P,SG10P,90,72,31,21,30,209.96,April,MK
SG,1,Stan's Compound Garden,Urban,11,R,SG11R,66,32,10,7,8,55.74,April,MK
SG,1,Stan's Compound Garden,Urban,12,Y,SG12Y,89,45,23,37,35,188.41,April,MK
SG,1,Stan's Compound Garden,Urban,13,R,SG13R,56,29,20,28,17,78.45,April,MK
SG,1,Stan's Compound Garden,Urban,14,G,SG14G,127,46,34,35,31,282.28,April,MK
SG,1,Stan's Compound Garden,Urban,15,G,SG15G,67,65,22,37,30,155.53,April,MK
SG,1,Stan's Compound Garden,Urban,16,G,SG16G,73,49,34,36,32,166.34,April,MK
SG,1,Stan's Compound Garden,Urban,17,O,SG17O,78,41,25,34,33,156.38,April,MK
SG,1,Stan's Compound Garden,Urban,18,B,SG18B,112,70,42,49,51,362.99,April,MK
SG,1,Stan's Compound Garden,Urban,19,P,SG19P,56,43,56,37,35,144.16,April,MK
SG,1,Stan's Compound Garden,Urban,20,P,SG20P,90,47,48,41,42,243.28,April,MK
SG,1,Stan's Compound Garden,Urban,21,G,SG21G,72,56,32,25,34,159.6,April,MK
SG,1,Stan's Compound Garden,Urban,22,R,SG22R,82,45,38,31,33,182.17,April,MK
SG,1,Stan's Compound Garden,Urban,23,O,SG23O,74,64,10,55,11,156.17,April,MK
SG,1,Stan's Compound Garden,Urban,24,O,SG24O,115,41,34,38,40,267.62,April,MK
SG,1,Stan's Compound Garden,Urban,25,Y,SG25Y,90,32,6,7,7,69.6,April,MK
SG,1,Stan's Compound Garden,Urban,26,P,SG26P,76,60,5,18,12,108.17,April,MK
SG,1,Stan's Compound Garden,Urban,27,Y,SG27Y,75,32,22,25,20,111.3,April,MK
SG,1,Stan's Compound Garden,Urban,28,R,SG28R,120,35,26,28,31,218.28,April,MK
SG,1,Stan's Compound Garden,Urban,29,Y,SG29Y,80,34,28,23,31,139.63,April,MK
SG,1,Stan's Compound Garden,Urban,30,B,SG30B,100,31,35,28,26,181.34,April,MK
SG,1,Stan's Compound Garden,Urban,31,O,SG31O,85,38,30,29,21,151.11,April,MK
SG,1,Stan's Compound Garden,Urban,32,B,SG32B,76,42,34,26,22,141.83,April,MK
SG,1,Stan's Compound Garden,Urban,33,B,SG33B,94,29,36,27,25,165.96,April,MK
SG,1,Stan's Compound Garden,Urban,34,Y,SG34Y,79,53,39,43,44,214.29,April,MK
SG,1,Stan's Compound Garden,Urban,35,G,SG35G,71,42,21,25,40,136.69,April,MK
SG,1,Stan's Compound Garden,Urban,36,Y,SG36Y,110,50,39,56,58,341.02,April,MK
SG,1,Stan's Compound Garden,Urban,37,O,SG37O,73,78,50,42,60,255.18,April,MK
SG,1,Stan's Compound Garden,Urban,38,R,SG38R,101,41,22,35,37,206.5,April,MK
SG,1,Stan's Compound Garden,Urban,39,P,SG39P,107,44,47,43,38,280.14,April,MK
SG,1,Stan's Compound Garden,Urban,40,G,SG40G,93,84,45,64,53,349.53,April,MK
SG,1,Stan's Compound Garden,Urban,41,R,SG41R,74,44,32,35,48,177.75,April,MK
SG,1,Stan's Compound Garden,Urban,42,R,SG42R,53,15,20,15,19,54.16,April,MK
SG,1,Stan's Compound Garden,Urban,43,G,SG43G,69,83,47,49,58,248.42,April,MK
SG,1,Stan's Compound Garden,Urban,44,R,SG44R,95,31,35,32,39,196.95,April,MK
SG,1,Stan's Compound Garden,Urban,45,B,SG45B,63,36,22,25,28,104.71,April,MK
SG,1,Stan's Compound Garden,Urban,46,B,SG46B,88,31,31,37,28,168.69,April,MK
SG,1,Stan's Compound Garden,Urban,47,G,SG47G,66,83,26,58,49,216.06,April,MK
SG,1,Stan's Compound Garden,Urban,48,P,SG48P,79,107,34,51,35,272.85,April,MK
SG,1,Stan's Compound Garden,Urban,49,Y,SG49Y,108,51,47,54,44,322.98,April,MK
SG,1,Stan's Compound Garden,Urban,50,Y,SG50Y,80,48,51,40,37,213.35,April,MK
SG,1,Stan's Compound Garden,Urban,51,R,SG51R,97,49,15,22,10,140.12,April,MK
SG,1,Stan's Compound Garden,Urban,52,G,SG52G,79,26,32,31,30,141.48,April,MK
SG,1,Stan's Compound Garden,Urban,53,B,SG53B,97,71,48,64,48,342.21,April,MK
SG,1,Stan's Compound Garden,Urban,54,Y,SG54Y,114,56,36,37,28,272.31,April,MK
SG,1,Stan's Compound Garden,Urban,55,O,SG55O,100,89,68,69,44,413.66,April,MK
SG,1,Stan's Compound Garden,Urban,56,O,SG56O,70,60,28,38,46,181.96,April,MK
SG,1,Stan's Compound Garden,Urban,57,B,SG57B,104,64,44,57,41,326.95,April,MK
SG,1,Stan's Compound Garden,Urban,58,P,SG58P,128,110,95,96,95,784.9,April,MK
SG,1,Stan's Compound Garden,Urban,59,Y,SG59Y,98,34,47,43,13,203.28,April,MK
SG,1,Stan's Compound Garden,Urban,60,O,SG60O,109,114,92,71,38,528.18,April,MK
SG,1,Stan's Compound Garden,Urban,1,P,SG01P,82,107,55,45,47,317.7,May,CB
SG,1,Stan's Compound Garden,Urban,2,O,SG02O,98,61,20,45,51,263.77,May,CB
SG,1,Stan's Compound Garden,Urban,3,B,SG03B,86,40,24,40,26,168.75,May,CB
SG,1,Stan's Compound Garden,Urban,4,B,SG04B,100,83,58,47,46,357.64,May,CB
SG,1,Stan's Compound Garden,Urban,5,R,SG05R,86,36,17,24,27,134.49,May,CB
SG,1,Stan's Compound Garden,Urban,6,P,SG06P,121,74,78,41,32,417.17,May,CB
SG,1,Stan's Compound Garden,Urban,7,G,SG07G,119,54,41,42,50,339.82,May,CB
SG,1,Stan's Compound Garden,Urban,8,O,SG08O,100,74,39,30,29,261.51,May,CB
SG,1,Stan's Compound Garden,Urban,9,P,SG09P,70,64,47,50,27,199.18,May,CB
SG,1,Stan's Compound Garden,Urban,10,P,SG10P,85,59,18,22,29,164.14,May,CB
SG,1,Stan's Compound Garden,Urban,11,R,SG11R,,,,,,,May,CB
SG,1,Stan's Compound Garden,Urban,12,Y,SG12Y,95,62,45,31,46,265.84,May,CB
SG,1,Stan's Compound Garden,Urban,13,R,SG13R,57,30,22,17,18,73.83,May,CB
SG,1,Stan's Compound Garden,Urban,14,G,SG14G,124,106,31,47,44,433.49,May,CB
SG,1,Stan's Compound Garden,Urban,15,G,SG15G,65,83,33,64,36,212.74,May,CB
SG,1,Stan's Compound Garden,Urban,16,G,SG16G,76,76,42,45,48,243.53,May,CB
SG,1,Stan's Compound Garden,Urban,17,O,SG17O,80,44,24,34,27,155.56,May,CB
SG,1,Stan's Compound Garden,Urban,18,B,SG18B,109,64,53,55,44,359.88,May,CB
SG,1,Stan's Compound Garden,Urban,19,P,SG19P,53,55,46,37,28,132.26,May,CB
SG,1,Stan's Compound Garden,Urban,20,P,SG20P,92,62,63,37,44,288.63,May,CB
SG,1,Stan's Compound Garden,Urban,21,G,SG21G,74,94,20,39,27,201.65,May,CB
SG,1,Stan's Compound Garden,Urban,22,R,SG22R,82,44,46,33,27,185.95,May,CB
SG,1,Stan's Compound Garden,Urban,23,O,SG23O,48,78,15,45,63,145.26,May,CB
SG,1,Stan's Compound Garden,Urban,24,O,SG24O,116,100,33,44,53,408.68,May,CB
SG,1,Stan's Compound Garden,Urban,25,Y,SG25Y,88,39,12,12,18,106.77,May,CB
SG,1,Stan's Compound Garden,Urban,26,P,SG26P,83,54,8,27,12,125.92,May,CB
SG,1,Stan's Compound Garden,Urban,27,Y,SG27Y,69,38,27,24,27,120.13,May,CB
SG,1,Stan's Compound Garden,Urban,28,R,SG28R,123,38,28,27,25,220.04,May,CB
SG,1,Stan's Compound Garden,Urban,29,Y,SG29Y,86,39,35,29,30,172.71,May,CB
SG,1,Stan's Compound Garden,Urban,30,B,SG30B,102,46,18,22,21,164.67,May,CB
SG,1,Stan's Compound Garden,Urban,31,O,SG31O,76,35,26,20,28,124.4,May,CB
SG,1,Stan's Compound Garden,Urban,32,B,SG32B,68,42,27,20,29,120.43,May,CB
SG,1,Stan's Compound Garden,Urban,33,B,SG33B,97,35,26,25,30,169.85,May,CB
SG,1,Stan's Compound Garden,Urban,34,Y,SG34Y,80,77,57,60,60,309.82,May,CB
SG,1,Stan's Compound Garden,Urban,35,G,SG35G,67,47,26,51,43,168.89,May,CB
SG,1,Stan's Compound Garden,Urban,36,Y,SG36Y,120,65,49,68,57,439.85,May,CB
SG,1,Stan's Compound Garden,Urban,37,O,SG37O,80,66,61,66,50,296.18,May,CB
SG,1,Stan's Compound Garden,Urban,38,R,SG38R,103,50,32,41,9,205.9,May,CB
SG,1,Stan's Compound Garden,Urban,39,P,SG39P,111,50,49,35,39,292.51,May,CB
SG,1,Stan's Compound Garden,Urban,40,G,SG40G,103,100,30,87,66,447.16,May,CB
SG,1,Stan's Compound Garden,Urban,41,R,SG41R,76,55,27,45,52,206.02,May,CB
SG,1,Stan's Compound Garden,Urban,42,R,SG42R,61,39,21,29,22,101.33,May,CB
SG,1,Stan's Compound Garden,Urban,43,G,SG43G,59,78,86,43,25,207.31,May,CB
SG,1,Stan's Compound Garden,Urban,44,R,SG44R,106,42,27,49,42,257.8,May,CB
SG,1,Stan's Compound Garden,Urban,45,B,SG45B,68,45,30,34,33,145.38,May,CB
SG,1,Stan's Compound Garden,Urban,46,B,SG46B,90,48,34,29,45,212.74,May,CB
SG,1,Stan's Compound Garden,Urban,47,G,SG47G,75,94,41,79,41,291.3,May,CB
SG,1,Stan's Compound Garden,Urban,48,P,SG48P,102,112,41,65,79,465.03,May,CB
SG,1,Stan's Compound Garden,Urban,49,Y,SG49Y,123,84,54,59,46,458.71,May,CB
SG,1,Stan's Compound Garden,Urban,50,Y,SG50Y,91,58,41,47,41,258.68,May,CB
